Time (CST),ST_10 cm_C,ST_50 cm_C,ST_100 cm_C,AvgAirTemp_C,AvgRelHum_%,AvgWindSpeed_m/s,AvgWindDir_Deg,TotalSolRad_MJ/m2,Rainfall_mm,Snow Depth_mm,SoilMoisture
8/12/2015,23.18375,17.96958333,15.62541667,25.22791667,69.18208333,3.235458333,181.1083333,0.856583333,0,0,0.2445
8/13/2015,23.82458333,18.18541667,15.65875,26.2375,69.29083333,1.830541667,220.2266667,0.70675,0,0,0.2386
8/14/2015,24.70125,18.415,15.6925,26.13333333,74.02583333,1.958875,167.4483333,0.859958333,0,0,0.2335
8/15/2015,25.81666667,18.74541667,15.74583333,28.37958333,71.18625,4.397875,174.9916667,0.819666667,0,0,0.2277
8/16/2015,22.25208333,18.97791667,15.84833333,20.58458333,58.72958333,4.295833333,298.9625,0.744416667,0,0,0.2237
8/17/2015,18.9125,18.645,15.97708333,16.26,69.89708333,1.134125,202.095,0.565875,0,0,0.2207
8/18/2015,17.2175,18.01125,15.90333333,16.00083333,66.42458333,1.989916667,121.8059583,0.321375,0,0,0.2186
8/19/2015,18.58833333,17.55416667,15.93333333,16.87208333,60.50833333,2.939041667,237.1438333,0.695833333,0,0,0.2166
8/20/2015,18.37458333,17.21583333,15.80916667,16.399875,62.35416667,2.147666667,201.7375,0.913625,0,0,0.2138
8/21/2015,20.45,17.07416667,15.62291667,21.0025,71.00333333,3.3805,158.0958333,0.644458333,0,0,0.2105
8/22/2015,19.26,17.2225,15.47875,19.44291667,89.725,4.747208333,196.5666667,0.136333333,1.566333333,0,0.1964
8/23/2015,16.36166667,17.17333333,15.4425,14.66375,78.82416667,7.443083333,296.2916667,0.421666667,0.98425,0,0.2647
8/24/2015,17.17791667,16.78458333,15.50666667,14.63041667,66.05708333,4.164,318.475,0.951125,0,0,0.2819
8/25/2015,16.26583333,16.58958333,15.44833333,14.10045833,70.84083333,1.513708333,280.2804167,0.931375,0,0,0.2822
8/26/2015,16.57125,16.30916667,15.26,15.72808333,71.29208333,2.108291667,148.0891667,0.819625,0,0,0.2366
8/27/2015,17.91458333,16.19833333,15.12583333,18.4525,79.76625,1.79725,137.5875,0.679333333,0,0,0.2486
8/28/2015,20.06416667,16.41291667,15.0475,22.40708333,81.92375,2.910958333,176.5625,0.664791667,0,0,0.2438
8/29/2015,20.48916667,16.80541667,14.99583333,21.87458333,85.25458333,2.611958333,174.15,0.532166667,0,0,0.2387
8/30/2015,21.37041667,17.16458333,15.065,23.6925,78.2425,4.394875,165.8333333,0.718458333,0,0,0.2416
8/31/2015,20.86166667,17.52,15.17,21.93291667,72.615,2.96875,232.8166667,0.499583333,0,0,0.2296
9/1/2015,19.43333333,17.57416667,15.31666667,21.30916667,61.135,1.972291667,162.3908333,0.82625,0,0,0.226
9/2/2015,21.57291667,17.55,15.39083333,24.61958333,70.48666667,3.160541667,138.6416667,0.787916667,0,0,0.2104
9/3/2015,23.04458333,17.85,15.41916667,26.64375,74.5825,5.012458333,146.1541667,0.68175,0,0,0.2185
9/4/2015,22.22583333,18.245,15.47708333,24.09375,85.65875,2.874875,175.6916667,0.306458333,0.211666667,0,0.215
9/5/2015,21.35166667,18.4175,15.6025,20.64125,94.175,2.154541667,274.9462917,0.240083333,0.074083333,0,0.2156
9/6/2015,20.63,18.45208333,15.79041667,19.7525,85.595,2.5665,288.0966667,0.395166667,0.042333333,0,0.3137
9/7/2015,16.51833333,18.12458333,15.81583333,15.22041667,74.99458333,1.543708333,232.325,0.32725,0,0,0.2978
9/8/2015,15.94291667,17.45666667,15.91041667,15.07125,65.81958333,3.204583333,269.0083333,0.817125,0,0,0.2867
9/9/2015,15.14916667,16.87416667,15.79375,13.70558333,68.16166667,1.640916667,237.8416667,0.571458333,0,0,0.2116
9/10/2015,13.92166667,16.28166667,15.56541667,10.51591667,77.41083333,2.127083333,332.325,0.448291667,0,0,0.2711
9/11/2015,14.29833333,15.83333333,15.4525,12.5945,67.6675,1.736416667,283.06125,0.748291667,0,0,0.2664
9/12/2015,15.18333333,15.49458333,15.18583333,16.59608333,56.47833333,3.152791667,186.6666667,0.685791667,0,0,0.2615
9/13/2015,17.36375,15.41916667,15.01708333,20.93958333,56.92375,4.034875,184.9125,0.759208333,0,0,0.2566
9/14/2015,17.44125,15.57041667,14.8625,17.09791667,72.15666667,2.908791667,160.73375,0.616458333,0,0,0.2518
9/15/2015,18.51875,15.72125,14.75791667,21.605,72.59791667,3.604708333,156.6439583,0.497041667,0,0,0.2491
9/16/2015,18.965,16.0525,14.80416667,20.31583333,64.9525,2.418791667,193.0935,0.601416667,0,0,0.2461
9/17/2015,17.27583333,16.18375,14.76083333,15.4675,78.96375,3.85075,307.8125,0.507166667,0.042333333,0,0.2444
9/18/2015,13.4125,15.93208333,14.7425,11.532,76.82791667,1.640916667,257.0291667,0.34675,0,0,0.2445
9/19/2015,15.49333333,15.46625,14.78083333,16.946625,57.51666667,3.194166667,216.5,0.710208333,0,0,0.2421
9/20/2015,15.96583333,15.3,14.68833333,17.39708333,58.31041667,3.773458333,170.4708333,0.698958333,0,0,0.2379
9/21/2015,17.27708333,15.27916667,14.60833333,21.05458333,53.15458333,4.031125,223.8916667,0.692875,0,0,0.235
9/22/2015,13.23,15.18458333,14.45083333,11.70570833,63.33083333,1.308583333,183.5254167,0.260916667,0,0,0.2326
9/23/2015,14.76541667,14.83791667,14.37708333,14.32208333,67.47875,3.632916667,77.38416667,0.279791667,0,0,0.2314
9/24/2015,16.62541667,14.78666667,14.33666667,17.46708333,82.08041667,1.770833333,97.37375,0.369625,0,0,0.2331
9/25/2015,17.49166667,14.965,14.25416667,19.35875,78.18291667,2.856958333,144.9416667,0.552375,0,0,0.2292
9/26/2015,18.54,15.27416667,14.24333333,22.29833333,59.25208333,4.897208333,171.6541667,0.6245,0,0,0.2272
9/27/2015,18.01041667,15.50958333,14.29375,19.8225,61.47375,2.854666667,220.2256667,0.506,0,0,0.2253
9/28/2015,14.2275,15.5125,14.33,12.459,54.59916667,2.453458333,307.9541667,0.618625,0,0,0.2238
9/29/2015,11.32429167,14.96125,14.32958333,9.483458333,48.37916667,1.7275,185.25,0.642333333,0,0,0.2222
9/30/2015,13.215,14.37666667,14.21,14.99375,41.74666667,4.626041667,152.7208333,0.477458333,0,0,0.2213
10/1/2015,13.45208333,14.11875,14.0775,14.49541667,45.42208333,4.105625,133.2708333,0.494333333,0,0,0.2206
10/2/2015,11.85625,13.91125,13.94916667,10.86008333,52.06583333,4.148541667,120.9083333,0.614791667,0,0,0.2198
10/3/2015,10.84329167,13.48833333,13.75333333,9.898458333,57.91791667,3.822541667,116.1875,0.53975,0,0,0.2188
10/4/2015,12.23458333,13.17625,13.56541667,12.415,57.05791667,4.012875,145.9791667,0.318458333,0,0,0.2181
10/5/2015,11.76541667,13.10708333,13.43208333,12.46395833,68.31708333,2.813625,231.5541667,0.164083333,0,0,0.2137
10/6/2015,10.10366667,12.94958333,13.36291667,8.288625,64.16666667,2.445083333,308.4916667,0.599291667,0,0,0.2132
10/7/2015,8.444833333,12.43708333,13.11416667,6.715125,67.55583333,3.050083333,137.0725,0.343041667,0.296333333,0,0.2125
10/8/2015,10.21954167,12.06416667,12.93833333,9.394416667,88.00625,3.200916667,308.2791667,0.191416667,0,0,0.2121
10/9/2015,9.655791667,11.96166667,12.82458333,9.354583333,78.14208333,2.407708333,199.9458333,0.462541667,0,0,0.2118
10/10/2015,12.58,11.93166667,12.73416667,17.27333333,60.26375,3.632916667,219.0708333,0.465041667,0,0,0.2112
10/11/2015,13.72833333,12.21041667,12.62541667,18.85333333,50.78958333,4.288125,206.4041667,0.480041667,0,0,0.2102
10/12/2015,10.357875,12.41958333,12.50208333,8.832375,79.72416667,7.65175,306.5625,0.170708333,0.137583333,0,0.2095
10/13/2015,8.844416667,12.10916667,12.56583333,7.9285,75.96291667,2.159791667,288.6875,0.529666667,0,0,0.2095
10/14/2015,8.207333333,11.755,12.4375,11.355125,53.87125,4.642875,274.1958333,0.527458333,0,0,0.2095
10/15/2015,8.21942094,11.61554487,12.34649038,6.963208333,57.27941667,4.876791667,258.4472917,0.444875,0,0,0.2082
10/16/2015,8.231508547,11.47608974,12.25548077,3.968708333,60.8925,1.434,260.3125,0.445708333,0,0,0.208
10/17/2015,8.243596154,11.33663462,12.16447115,3.852208333,62.30583333,1.006625,192.5641667,0.541625,0,0,0.2078
10/18/2015,8.255683761,11.19717949,12.07346154,10.45975,49.51666667,4.963166667,172.4375,0.507833333,0,0,0.2075
10/19/2015,8.267771368,11.05772436,11.98245192,12.68141667,56.68541667,3.270958333,120.2964167,0.484416667,0,0,0.2078
10/20/2015,8.279858974,10.91826923,11.89144231,10.88875,62.82708333,3.365791667,95.51170833,0.448916667,0,0,0.2068
10/21/2015,8.291946581,10.7788141,11.80043269,10.81879167,57.91958333,4.723875,285.45,0.446458333,0,0,0.2065
10/22/2015,8.304034188,10.63935897,11.70942308,8.570458333,53.49375,2.028958333,198.1125,0.4795,0,0,0.2063
10/23/2015,8.316121795,10.49990385,11.61841346,8.92375,89.07291667,3.284625,226.9083333,0.037916667,0.740833333,0,0.2086
10/24/2015,8.328209402,10.36044872,11.52740385,7.810708333,77.63125,2.836208333,298.2454167,0.472583333,0,0,0.2239
10/25/2015,8.340297009,10.22099359,11.43639423,4.547625,86.28875,1.399166667,125.5630417,0.396458333,0,0,0.2305
10/26/2015,8.352384615,10.08153846,11.34538462,5.314291667,78.81708333,2.619,66.56958333,0.379541667,0,0,0.2316
10/27/2015,8.218583333,9.837916667,11.34208333,9.35475,79.87958333,4.558916667,153.125,0.221541667,0.021166667,0,0.2334
10/28/2015,6.56275,9.745833333,11.17375,3.535291667,81.13541667,6.540291667,320.1166667,0.106333333,0.0635,0,0.2367
10/29/2015,5.847791667,9.23625,10.98625,4.2285,86.92916667,4.920958333,303.5833333,0.102083333,0.010583333,0,0.2353
10/30/2015,5.873083333,8.785833333,10.76833333,5.021333333,82.98375,4.218041667,187.8833333,0.347041667,0,0,0.2453
10/31/2015,6.1745,8.517083333,10.53791667,6.555333333,87.65625,6.491166667,229.6208333,0.08775,0,0,0.2468
11/1/2015,6.732833333,8.455833333,10.34041667,6.288,85.25333333,3.311,214.9458333,0.225125,0,0,0.2488
11/2/2015,6.033916667,8.337083333,10.13958333,5.513291667,88.27416667,1.350541667,170.4370833,0.301541667,0,0,0.249
11/3/2015,6.967125,8.223333333,9.97875,6.956916667,88.69083333,4.417875,95.00291667,0.336958333,0,0,0.2397
11/4/2015,7.354416667,8.332916667,9.86,7.16425,97.09583333,3.388291667,129.7115833,0.06925,0,0,0.2487
11/5/2015,5.6395,8.347083333,9.755,2.912708333,97.41666667,4.142875,322.4958333,0.067333333,0,0,0.2625
11/6/2015,4.166083333,7.793333333,9.64375,2.643583333,85.99583333,3.150125,287.075,0.134541667,0,25,0.2854
11/7/2015,3.959541667,7.242333333,9.442083333,3.0845,82.23166667,3.099041667,218.3041667,0.369166667,0,0,0.2873
11/8/2015,4.510625,6.923666667,9.23375,5.21425,79.95291667,4.237625,191.5666667,0.371666667,0,0,0.2723
11/9/2015,4.661208333,6.819625,9.025,4.484958333,87.2,1.902791667,153.4775417,0.351208333,0,0,0.2847
11/10/2015,4.568666667,6.760708333,8.835833333,3.352916667,94.7875,2.88975,293.9208333,0.123333333,0,0,0.2803
11/11/2015,3.939208333,6.643916667,8.685,1.349208333,95.475,4.562958333,350.0625,0.063083333,0,0,0.2769
11/12/2015,2.742291667,6.34225,8.539583333,0.294125,91.51166667,3.716208333,287.8579167,0.081625,0,0,0.2756
11/13/2015,2.256291667,5.913541667,8.342083333,1.12725,77.46791667,3.245541667,224.35,0.344791667,0,6,0.2727
11/14/2015,3.397208333,5.574833333,8.163916667,4.829916667,76.81583333,2.665083333,198.46125,0.255041667,0,0,0.2714
11/15/2015,4.027291667,5.593916667,7.941583333,5.748375,81.0875,2.130291667,128.925,0.327166667,0,0,0.2697
11/16/2015,6.346958333,5.820166667,7.808666667,9.951375,88.56666667,6.417583333,156.2083333,0.048291667,0,0,0.2679
11/17/2015,6.660625,6.405708333,7.736625,5.7355,96.40833333,3.496666667,307.1875,0.036375,0,0,0.2724
11/18/2015,4.521666667,6.5355,7.72925,1.803958333,88.32708333,4.062875,279.6541667,0.174541667,0,0,0.2856
11/19/2015,2.191375,6.165041667,7.7265,-3.818333333,70.71208333,8.846166667,301.8208333,0.160583333,0,1,0.2828
11/20/2015,0.374416667,5.465875,7.623666667,-8.082666667,75.4875,2.699916667,304.2791667,0.302041667,0,2,0.2832
11/21/2015,-0.894333333,4.657083333,7.458958333,-9.050708333,82.24083333,1.482416667,233.3041667,0.229666667,0,0,0.2828
11/22/2015,-1.051041667,3.940583333,7.195333333,-3.75625,82.17458333,2.953625,203.775,0.139833333,0,0,0.2825
11/23/2015,-0.333291667,3.475291667,6.897166667,0.678,84.28625,2.513416667,224.6567917,0.219625,0,0,0.2824
11/24/2015,-0.175541667,3.175125,6.592583333,0.242291667,88.19833333,2.977125,105.5716667,0.224625,0,0,0.2826
11/25/2015,-0.143375,2.97275,6.316625,-1.843,87.24375,4.537375,295.5679167,0.038083333,0,0,0.2828
11/26/2015,-1.040333333,2.856041667,6.082416667,-8.497083333,76.38375,3.944916667,247.6638333,0.122791667,0,0,0.2829
11/27/2015,-2.157708333,2.66225,5.837,-9.200333333,74.73333333,3.176083333,220.575,0.284791667,0,0,0.2827
11/28/2015,-1.875083333,2.442125,5.663458333,-5.123666667,69.77541667,2.509666667,220.7229167,0.279833333,0,0,0.2822
11/29/2015,-1.959416667,2.216833333,5.446958333,-6.040458333,82.23708333,1.376083333,175.5291667,0.211791667,0,0,0.2824
11/30/2015,-1.061625,2.048583333,5.264,-0.572083333,84.17833333,1.7795,109.0804167,0.1505,0,0,0.2824
12/1/2015,-0.362791667,1.943833333,5.113166667,-0.321291667,93.52916667,3.932291667,175.9635833,0.133583333,0,46,0.2824
12/2/2015,-0.390208333,1.8225,4.876208333,-9.14625,86.35333333,1.567333333,243.4166667,0.284083333,0,140,0.2824
12/3/2015,-0.589541667,1.751708333,4.705916667,-7.156791667,86.48833333,2.047666667,184.8416667,0.262041667,0,127,0.2824
12/4/2015,-0.708916667,1.710166667,4.595083333,-3.654208333,82.84208333,5.624083333,177.2791667,0.268333333,0,121,0.2823
12/5/2015,-0.32825,1.698,4.513,1.42075,89.24791667,3.127791667,204.225,0.202791667,0,117,0.2839
12/6/2015,-0.432791667,1.625791667,4.35275,-2.003458333,86.26416667,2.874166667,197.9166667,0.267333333,0,112,0.2879
12/7/2015,-0.420958333,1.58725,4.262291667,-0.70825,87.15416667,4.316916667,182.3208333,0.234791667,0,107,0.2878
12/8/2015,-0.39225,1.564583333,4.188291667,-1.162208333,88.36625,2.325958333,216.2083333,0.133833333,0,104,0.293
12/9/2015,-0.362208333,1.520041667,4.075916667,0.718,89.7375,3.288916667,186.2166667,0.187916667,0,27,0.2953
12/10/2015,-0.025458333,1.467166667,4.007458333,0.667166667,98.55,3.08975,313.3858333,0.052416667,0,0,0.3273
12/11/2015,-0.062375,1.454875,3.9225,-1.012833333,95.56666667,3.524291667,98.33516667,0.046458333,0,7,0.3266
12/12/2015,-0.082708333,1.425541667,3.838208333,-2.943541667,98.56666667,1.869291667,174.4233333,0.138541667,0,57,0.328
